filename,filepath,type,category,subcategory,emotion,language,speaker_id,utterance_id,label,transcription,dataset
d05 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d05 (1).wav,speech,emotional,disgust,disgust,,1,05,disgust,,ActedEmo
d05 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d05 (2).wav,speech,emotional,disgust,disgust,,2,05,disgust,,ActedEmo
d05 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d05 (3).wav,speech,emotional,disgust,disgust,,3,05,disgust,,ActedEmo
d05 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d05 (4).wav,speech,emotional,disgust,disgust,,4,05,disgust,,ActedEmo
d05 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d05 (5).wav,speech,emotional,disgust,disgust,,5,05,disgust,,ActedEmo
d05 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d05 (6).wav,speech,emotional,disgust,disgust,,6,05,disgust,,ActedEmo
d06 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d06 (1).wav,speech,emotional,disgust,disgust,,1,06,disgust,,ActedEmo
d06 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d06 (2).wav,speech,emotional,disgust,disgust,,2,06,disgust,,ActedEmo
d06 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d06 (3).wav,speech,emotional,disgust,disgust,,3,06,disgust,,ActedEmo
d06 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d06 (4).wav,speech,emotional,disgust,disgust,,4,06,disgust,,ActedEmo
d06 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d06 (5).wav,speech,emotional,disgust,disgust,,5,06,disgust,,ActedEmo
d06 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d06 (6).wav,speech,emotional,disgust,disgust,,6,06,disgust,,ActedEmo
d07 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d07 (1).wav,speech,emotional,disgust,disgust,,1,07,disgust,,ActedEmo
d07 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d07 (2).wav,speech,emotional,disgust,disgust,,2,07,disgust,,ActedEmo
d07 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d07 (3).wav,speech,emotional,disgust,disgust,,3,07,disgust,,ActedEmo
d07 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d07 (4).wav,speech,emotional,disgust,disgust,,4,07,disgust,,ActedEmo
d07 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d07 (5).wav,speech,emotional,disgust,disgust,,5,07,disgust,,ActedEmo
d07 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d07 (6).wav,speech,emotional,disgust,disgust,,6,07,disgust,,ActedEmo
d08 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d08 (1).wav,speech,emotional,disgust,disgust,,1,08,disgust,,ActedEmo
d08 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d08 (2).wav,speech,emotional,disgust,disgust,,2,08,disgust,,ActedEmo
d08 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d08 (3).wav,speech,emotional,disgust,disgust,,3,08,disgust,,ActedEmo
d08 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d08 (4).wav,speech,emotional,disgust,disgust,,4,08,disgust,,ActedEmo
d08 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d08 (5).wav,speech,emotional,disgust,disgust,,5,08,disgust,,ActedEmo
d08 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d08 (6).wav,speech,emotional,disgust,disgust,,6,08,disgust,,ActedEmo
d09 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d09 (1).wav,speech,emotional,disgust,disgust,,1,09,disgust,,ActedEmo
d09 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d09 (2).wav,speech,emotional,disgust,disgust,,2,09,disgust,,ActedEmo
d09 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d09 (3).wav,speech,emotional,disgust,disgust,,3,09,disgust,,ActedEmo
d09 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d09 (4).wav,speech,emotional,disgust,disgust,,4,09,disgust,,ActedEmo
d09 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d09 (5).wav,speech,emotional,disgust,disgust,,5,09,disgust,,ActedEmo
d09 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d09 (6).wav,speech,emotional,disgust,disgust,,6,09,disgust,,ActedEmo
d10 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d10 (1).wav,speech,emotional,disgust,disgust,,1,10,disgust,,ActedEmo
d10 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d10 (2).wav,speech,emotional,disgust,disgust,,2,10,disgust,,ActedEmo
d10 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d10 (3).wav,speech,emotional,disgust,disgust,,3,10,disgust,,ActedEmo
d10 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d10 (4).wav,speech,emotional,disgust,disgust,,4,10,disgust,,ActedEmo
d10 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d10 (5).wav,speech,emotional,disgust,disgust,,5,10,disgust,,ActedEmo
d10 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d10 (6).wav,speech,emotional,disgust,disgust,,6,10,disgust,,ActedEmo
d11 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d11 (1).wav,speech,emotional,disgust,disgust,,1,11,disgust,,ActedEmo
d11 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d11 (2).wav,speech,emotional,disgust,disgust,,2,11,disgust,,ActedEmo
d11 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d11 (3).wav,speech,emotional,disgust,disgust,,3,11,disgust,,ActedEmo
d11 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d11 (4).wav,speech,emotional,disgust,disgust,,4,11,disgust,,ActedEmo
d11 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d11 (5).wav,speech,emotional,disgust,disgust,,5,11,disgust,,ActedEmo
d11 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d11 (6).wav,speech,emotional,disgust,disgust,,6,11,disgust,,ActedEmo
d12 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d12 (1).wav,speech,emotional,disgust,disgust,,1,12,disgust,,ActedEmo
d12 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d12 (2).wav,speech,emotional,disgust,disgust,,2,12,disgust,,ActedEmo
d12 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d12 (3).wav,speech,emotional,disgust,disgust,,3,12,disgust,,ActedEmo
d12 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d12 (4).wav,speech,emotional,disgust,disgust,,4,12,disgust,,ActedEmo
d12 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d12 (5).wav,speech,emotional,disgust,disgust,,5,12,disgust,,ActedEmo
d12 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d12 (6).wav,speech,emotional,disgust,disgust,,6,12,disgust,,ActedEmo
d13 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d13 (1).wav,speech,emotional,disgust,disgust,,1,13,disgust,,ActedEmo
d13 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d13 (2).wav,speech,emotional,disgust,disgust,,2,13,disgust,,ActedEmo
d13 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d13 (3).wav,speech,emotional,disgust,disgust,,3,13,disgust,,ActedEmo
d13 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d13 (4).wav,speech,emotional,disgust,disgust,,4,13,disgust,,ActedEmo
d13 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d13 (5).wav,speech,emotional,disgust,disgust,,5,13,disgust,,ActedEmo
d13 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d13 (6).wav,speech,emotional,disgust,disgust,,6,13,disgust,,ActedEmo
d14 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d14 (1).wav,speech,emotional,disgust,disgust,,1,14,disgust,,ActedEmo
d14 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d14 (2).wav,speech,emotional,disgust,disgust,,2,14,disgust,,ActedEmo
d14 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d14 (3).wav,speech,emotional,disgust,disgust,,3,14,disgust,,ActedEmo
d14 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d14 (4).wav,speech,emotional,disgust,disgust,,4,14,disgust,,ActedEmo
d14 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d14 (5).wav,speech,emotional,disgust,disgust,,5,14,disgust,,ActedEmo
d14 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d14 (6).wav,speech,emotional,disgust,disgust,,6,14,disgust,,ActedEmo
d15 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d15 (1).wav,speech,emotional,disgust,disgust,,1,15,disgust,,ActedEmo
d15 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d15 (2).wav,speech,emotional,disgust,disgust,,2,15,disgust,,ActedEmo
d15 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d15 (3).wav,speech,emotional,disgust,disgust,,3,15,disgust,,ActedEmo
d15 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d15 (4).wav,speech,emotional,disgust,disgust,,4,15,disgust,,ActedEmo
d15 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d15 (5).wav,speech,emotional,disgust,disgust,,5,15,disgust,,ActedEmo
d15 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d15 (6).wav,speech,emotional,disgust,disgust,,6,15,disgust,,ActedEmo
d16 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d16 (1).wav,speech,emotional,disgust,disgust,,1,16,disgust,,ActedEmo
d16 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d16 (2).wav,speech,emotional,disgust,disgust,,2,16,disgust,,ActedEmo
d16 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d16 (3).wav,speech,emotional,disgust,disgust,,3,16,disgust,,ActedEmo
d16 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d16 (4).wav,speech,emotional,disgust,disgust,,4,16,disgust,,ActedEmo
d16 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d16 (5).wav,speech,emotional,disgust,disgust,,5,16,disgust,,ActedEmo
d16 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d16 (6).wav,speech,emotional,disgust,disgust,,6,16,disgust,,ActedEmo
d17 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d17 (1).wav,speech,emotional,disgust,disgust,,1,17,disgust,,ActedEmo
d17 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d17 (2).wav,speech,emotional,disgust,disgust,,2,17,disgust,,ActedEmo
d17 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d17 (3).wav,speech,emotional,disgust,disgust,,3,17,disgust,,ActedEmo
d17 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d17 (4).wav,speech,emotional,disgust,disgust,,4,17,disgust,,ActedEmo
d17 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d17 (5).wav,speech,emotional,disgust,disgust,,5,17,disgust,,ActedEmo
d17 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d17 (6).wav,speech,emotional,disgust,disgust,,6,17,disgust,,ActedEmo
d18 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d18 (1).wav,speech,emotional,disgust,disgust,,1,18,disgust,,ActedEmo
d18 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d18 (2).wav,speech,emotional,disgust,disgust,,2,18,disgust,,ActedEmo
d18 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d18 (3).wav,speech,emotional,disgust,disgust,,3,18,disgust,,ActedEmo
d18 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d18 (4).wav,speech,emotional,disgust,disgust,,4,18,disgust,,ActedEmo
d18 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d18 (6).wav,speech,emotional,disgust,disgust,,6,18,disgust,,ActedEmo
d19 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d19 (1).wav,speech,emotional,disgust,disgust,,1,19,disgust,,ActedEmo
d19 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d19 (2).wav,speech,emotional,disgust,disgust,,2,19,disgust,,ActedEmo
d19 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d19 (3).wav,speech,emotional,disgust,disgust,,3,19,disgust,,ActedEmo
d19 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d19 (4).wav,speech,emotional,disgust,disgust,,4,19,disgust,,ActedEmo
d19 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d19 (5).wav,speech,emotional,disgust,disgust,,5,19,disgust,,ActedEmo
d19 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d19 (6).wav,speech,emotional,disgust,disgust,,6,19,disgust,,ActedEmo
d20 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d20 (1).wav,speech,emotional,disgust,disgust,,1,20,disgust,,ActedEmo
d20 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d20 (2).wav,speech,emotional,disgust,disgust,,2,20,disgust,,ActedEmo
d20 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d20 (3).wav,speech,emotional,disgust,disgust,,3,20,disgust,,ActedEmo
d20 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d20 (4).wav,speech,emotional,disgust,disgust,,4,20,disgust,,ActedEmo
d20 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d20 (5).wav,speech,emotional,disgust,disgust,,5,20,disgust,,ActedEmo
d20 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\disgust\d20 (6).wav,speech,emotional,disgust,disgust,,6,20,disgust,,ActedEmo
f01 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f01 (1).wav,speech,emotional,fear,fear,,1,01,fear,,ActedEmo
f01 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f01 (2).wav,speech,emotional,fear,fear,,2,01,fear,,ActedEmo
f01 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f01 (3).wav,speech,emotional,fear,fear,,3,01,fear,,ActedEmo
f01 (4).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f01 (4).wav,speech,emotional,fear,fear,,4,01,fear,,ActedEmo
f01 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f01 (5).wav,speech,emotional,fear,fear,,5,01,fear,,ActedEmo
f01 (6).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f01 (6).wav,speech,emotional,fear,fear,,6,01,fear,,ActedEmo
f02 (1).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f02 (1).wav,speech,emotional,fear,fear,,1,02,fear,,ActedEmo
f02 (2).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f02 (2).wav,speech,emotional,fear,fear,,2,02,fear,,ActedEmo
f02 (3).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f02 (3).wav,speech,emotional,fear,fear,,3,02,fear,,ActedEmo
f02 (5).wav,Speech Audio\Acted Emotional Speech Dynamic Database\Acted Emotional Speech Dynamic Database\fear\f02 (5).wav,speech,emotional,fear,fear,,5,02,fear,,ActedEmo
